"","p_val","auc","avg_log2FC","pct.1","pct.2","p_val_adj"
"CHRNA10",5.36644979336843e-21,0.95417348608838,4.76085223222611,0.949,0.149,6.34153372082347e-17
"C15orf61",1.84673012929083e-19,0.919803600654664,5.25025641819722,0.872,0.117,2.18228099378298e-15
"ASS1",1.56801872965e-17,0.871658483360611,6.56617878580214,0.769,0.074,1.85292773282741e-13
"LOC107053413",5.5027122697122e-17,0.865248226950355,4.06127479821968,0.769,0.074,6.50255508911891e-13
"GSTA4L",5.86038803593545e-17,0.923758865248227,3.90602606521528,0.923,0.266,6.92522054206492e-13
"PTN",1.73171949004716e-16,0.0466448445171849,-4.50673678574856,0.436,0.968,2.04637292138873e-12
"LOC419602",2.7813003378065e-16,0.0482815057283142,-2.05392805161732,1,1,3.28666260918594e-12
"NHLH1",1.21735466233895e-15,0.849018003273322,4.87961488030776,0.744,0.085,1.43854800448593e-11
"ATOH1",2.51698612213508e-15,0.902209492635025,3.12423829690429,0.949,0.266,2.97432250052702e-11
"MINDY4B",3.28766680841342e-15,0.931669394435352,2.48340936418496,0.974,0.66,3.88503586750214e-11
"HVCN1",6.97784841838306e-15,0.818466993998909,5.72816902366114,0.667,0.053,8.24572347600326e-11
"SEMA3F",1.59005755150461e-14,0.779459901800327,10.187055936161,0.564,0.011,1.878971008613e-10
"LOC107051857",2.24322248274961e-14,0.903709765411893,3.66870282101797,0.923,0.415,2.65081600786522e-10
"CABP1",5.34318629383701e-14,0.0846972176759411,-2.00102808020081,0.821,0.989,6.31404324342719e-10
"CLIC5",5.49806014866074e-14,0.0870158210583742,-3.78438038349102,0.359,0.957,6.4970576776724e-10
"OAZ1",6.13702742783084e-14,0.914348063284233,1.11331948631465,1,1,7.25212531146771e-10
"CTHRC1",6.29096731551779e-14,0.838788870703764,2.72094723809976,0.769,0.117,7.43403607674737e-10
"NMS",7.08958767438578e-14,0.823376977632297,3.71042983967428,0.718,0.085,8.37776575482168e-10
"NMB",7.52534079436941e-14,0.0951991271140207,-4.80887519930846,0.179,0.862,8.89269521670634e-10
"USH1C",7.54961256062681e-14,0.087152209492635,-1.93933188887566,1,1,8.9213771628927e-10
"CXCL14",7.98857105989575e-14,0.912438625204583,1.20926180871324,1,1,9.44009442147881e-10
"CAB39L",1.21151024339732e-13,0.0991543917075832,-5.80979455672188,0.179,0.851,1.43164165462262e-09
"LDHB",2.22353212248541e-13,0.09506273867976,-1.29314803679315,1,1,2.62754790914101e-09
"MAP2K5",4.09117202116767e-13,0.835106382978723,3.99441339052483,0.769,0.149,4.83453797741384e-09
"KSR1",5.28122610127188e-13,0.795280960174577,2.78225621505476,0.641,0.064,6.24082488387298e-09
"CDCP2",5.39085450225645e-13,0.886252045826514,2.50566951381702,0.949,0.468,6.37037276531645e-09
"GNG13",1.39076682146214e-12,0.806055646481178,4.15480861167026,0.692,0.096,1.64346915292181e-08
"PQLC2L",1.76599650594697e-12,0.834697217675941,1.87650576500614,0.821,0.17,2.08687807107753e-08
"HTR3A",2.0961777773945e-12,0.730769230769231,11.4713104566458,0.462,0,2.47705327954708e-08
"EPCAM",2.92078270393763e-12,0.85215493726132,2.91694313370338,0.872,0.277,3.4514889212431e-08
"DLK2",3.30710987026483e-12,0.875340971085652,2.57385159249183,0.949,0.511,3.90801173369195e-08
"CALM2",5.98968757260651e-12,0.879841789416257,1.05224772945776,1,1,7.07801380454912e-08
"LMO1",1.30463341496081e-11,0.812738679759956,2.57871770155328,0.744,0.16,1.54168530645918e-07
"CCNJ",1.38382213025961e-11,0.80278232405892,3.58079743671724,0.692,0.138,1.63526261132778e-07
"LOC415641",1.48544273073362e-11,0.127386797599564,-2.10731352757154,0.897,0.979,1.75534767490792e-07
"VAPB",1.64690266634347e-11,0.870840152755046,2.01782460608242,1,0.755,1.94614488081808e-07
"KCNH7",1.85592665377425e-11,0.800872885979269,3.67761130902258,0.692,0.138,2.19314852676503e-07
"GRAMD3",1.96366410772705e-11,0.131342062193126,-3.12884444115777,0.513,0.904,2.32046187610105e-07
"ANKRD60",6.94961894559431e-11,0.824740861974904,1.6675635618944,0.821,0.266,8.2123647080088e-07
"LHX3",7.09102528775799e-11,0.859383524277141,1.80601641721715,1,0.798,8.37946458254362e-07
"NPHP3",7.80152032387746e-11,0.148390616475723,-3.30162385742344,0.205,0.84,9.21905656672599e-07
"LOC428541",9.09127610752941e-11,0.829514457174032,2.45824086322017,0.846,0.309,1.07431609762675e-06
"TMCC2",9.65670711293555e-11,0.143480632842335,-2.41176209473496,0.513,0.968,1.14113307953559e-06
"FNDC9L",1.00007581679714e-10,0.796644844517185,2.97717128058175,0.718,0.16,1.18178959270918e-06
"BTG2",1.03306831558951e-10,0.855837424986361,2.03213922619558,1,0.755,1.22077682853212e-06
"RASD2",1.05194992379242e-10,0.162847790507365,-4.51920433607366,0.051,0.723,1.2430892249455e-06
"STMN1",1.09462758074123e-10,0.842744135297327,3.00651881192599,0.872,0.457,1.29352141216192e-06
"DUSP4",1.11844176090778e-10,0.738816148390616,4.37546913880689,0.513,0.043,1.32166262886472e-06
"MAP3K19",1.24611389800683e-10,0.788188761593017,2.70902752309481,0.692,0.138,1.47253279327467e-06
"OTOF",1.33826617733473e-10,0.145390070921986,-1.03490060369306,1,1,1.58142914175645e-06
"GRXCR1",1.67978924824187e-10,0.828286961265685,2.5329539292115,0.897,0.319,1.98500695464742e-06
"SLITRK4",2.90362744719418e-10,0.720949263502455,7.66150405559415,0.462,0.032,3.43121655434936e-06
"TMC2",2.97055819953998e-10,0.701854882705947,11.5493774250323,0.41,0.011,3.5103086243964e-06
"ACTB",2.98167490554655e-10,0.846699399890889,2.43141132581847,0.974,0.755,3.52344523588436e-06
"MARCKS",3.1556154081339e-10,0.82214948172395,2.791311402925,0.846,0.33,3.72899072779183e-06
"TAGLN3",3.22659994322811e-10,0.701445717403164,8.29676744172676,0.41,0.011,3.81287315291266e-06
"TGIF1",3.67598162514343e-10,0.765275504637207,3.66926818870138,0.615,0.106,4.34390748643199e-06
"ORMDL1",3.77867489096824e-10,0.845199127114021,1.50956972904255,1,0.787,4.46526011865717e-06
"DNASE1",3.81049181388577e-10,0.735679214402619,4.23796790220467,0.513,0.053,4.50285817646881e-06
"YBX1",4.58593141759034e-10,0.844108019639935,0.896358724304873,1,0.957,5.4191951561665e-06
"LOXHD1",5.80354317084714e-10,0.729405346426623,8.47242338969563,0.487,0.053,6.85804696499007e-06
"LRRC73",7.52790030536467e-10,0.82214948172395,1.96299300657244,0.872,0.394,8.89571979084943e-06
"LZTR1",8.82677065444716e-10,0.819012547735952,2.01865820981218,0.872,0.372,1.04305948823602e-05
"DLL1",8.94653179245153e-10,0.79759956355701,1.89561695972621,0.821,0.213,1.057211661914e-05
"LANCL2",1.08300292353779e-09,0.803600654664484,2.78678418682296,0.795,0.277,1.2797845547446e-05
"TESC",1.12067158808269e-09,0.765684669939989,2.99137417161032,0.641,0.128,1.32429761563732e-05
"OSBPL1A",1.18923512743113e-09,0.164211674849973,-0.820900537687084,1,1,1.40531915008537e-05
"METTL7A",1.51330477950815e-09,0.698445171849427,9.17907971658543,0.41,0.021,1.78827225794478e-05
"AMIGO2",1.68991669385937e-09,0.1936715766503,-8.61383843562478,0.051,0.638,1.99697455713361e-05
"C9H3orf58",1.701864212131e-09,0.778368794326241,2.0127701057461,0.718,0.17,2.0110929394752e-05
"SYN3",1.75295396795224e-09,0.167757774140753,-2.08830642975456,0.795,0.968,2.07146570392916e-05
"LINGO3",1.92812378501729e-09,0.816693944353519,1.60103019656783,0.923,0.404,2.27846387675493e-05
"KIAA1524",2.01679820684202e-09,0.687124931805783,5.32588324425816,0.385,0.011,2.38325044102521e-05
"SSBP2",2.36437933708386e-09,0.804691762138571,1.94244865928571,0.846,0.319,2.793987062632e-05
"LOC112529921",2.55133423949758e-09,0.802918712493181,2.97127766175205,0.795,0.33,3.0149116708143e-05
"CPE",3.01244051556038e-09,0.694762684124386,4.68376401566843,0.41,0.021,3.5598009572377e-05
"CALML4",3.08884977876695e-09,0.760911074740862,3.77576123485183,0.615,0.149,3.6500937835689e-05
"EML5",3.15031667468216e-09,0.790780141843972,2.32674891983229,0.795,0.245,3.72272921447191e-05
"SH2D4B",3.52533076327728e-09,0.76227495908347,2.11048888679633,0.641,0.149,4.16588336296476e-05
"FUT9",3.6895747619015e-09,0.6936715766503,3.58177686312341,0.41,0.021,4.35997049613901e-05
"KIF19",3.87539977520569e-09,0.702264048008729,4.08524825022389,0.436,0.032,4.57955991436057e-05
"TTYH2",4.17792329337486e-09,0.751363884342608,4.51204315671155,0.59,0.128,4.93705195578108e-05
"DCLK1",4.59694772544878e-09,0.812602291325696,1.8010865917444,0.872,0.479,5.43221312716283e-05
"KRT20",4.74743733784294e-09,0.666666666666667,13.3731300627069,0.333,0,5.610046702129e-05
"OCM",4.89907982211651e-09,0.822695035460993,2.225167356796,0.949,0.84,5.78924262579508e-05
"GM2A",5.30832545892202e-09,0.777004909983633,1.81115591576823,0.718,0.213,6.27284819480815e-05
"SCG3",5.89136381542878e-09,0.178668848881615,-1.7522278847899,0.949,0.989,6.96182462069219e-05
"JUP",6.14445694165768e-09,0.775913802509547,3.29094503417704,0.692,0.223,7.26090476795689e-05
"FAIM2",6.59349461527849e-09,0.18316966721222,-2.65959572404173,0.436,0.84,7.79153258687459e-05
"SOD1",6.72792162512884e-09,0.179896344789962,-1.29016106473101,1,0.979,7.95038498441475e-05
"RSPO3",6.96484567936806e-09,0.212902345881069,-9.51544821274213,0.026,0.585,8.23035813930923e-05
"GRIN1",8.43725604447773e-09,0.674713584288052,5.9853936668148,0.359,0.011,9.97030546775933e-05
"FADS2",8.44939663671439e-09,0.782733224222586,1.69685294192242,0.795,0.245,9.9846520056054e-05
"MMS19",8.67257835215842e-09,0.794735406437534,1.72771095311394,0.897,0.309,0.000102483858387456
"LOC101750583",9.00573543022776e-09,0.77114020731042,2.70798403628096,0.692,0.213,0.000106420775579001
"BBOX1",9.35040895294218e-09,0.73772504091653,3.18711549987636,0.564,0.106,0.000110493782596918
"PTPRQ",9.96978935140851e-09,0.183578832515003,-2.18407828156672,0.872,0.979,0.000117813000765594
"RASL11B",1.02468220990052e-08,0.189989088925259,-3.21282263014168,0.385,0.777,0.000121086696743945
"CISH",1.27420307370172e-08,0.773322422258592,2.25734038996728,0.744,0.223,0.000150572577219332
"CLN6",1.37111529937107e-08,0.81342062193126,1.17671399057051,1,0.926,0.000162024694926679
"COL9A1",1.43468565096163e-08,0.723131478450627,4.07304411063677,0.513,0.085,0.000169536803374136
"GNG2",1.51020464011955e-08,0.731587561374795,2.34067767518636,0.564,0.096,0.000178460882322928
"CKB",1.73178337587981e-08,0.188761593016912,-0.828456706296747,1,1,0.000204644841527717
"C1QTNF4",1.77558770385107e-08,0.803600654664484,1.66430724969852,0.949,0.511,0.000209821198964081
"NREP",1.83251858822223e-08,0.810692853246045,1.50878978020726,1,0.957,0.000216548721570221
"RPSA",2.05500295409354e-08,0.809601745771959,0.946616722076607,1,0.968,0.000242839699085233
"ATP8B1",2.33257022562345e-08,0.192307692307692,-2.3283619706963,0.59,0.936,0.000275639823561923
"EPHA5",2.59554548866636e-08,0.196535733769776,-2.84884452394625,0.41,0.83,0.000306715610395704
"NEURL1B",2.7661158166173e-08,0.690807419530824,6.26918663281539,0.41,0.043,0.000326871906049666
"NRG4",3.16265187023424e-08,0.776732133115112,2.48022477977847,0.769,0.298,0.00037373057150558
"DPP7",3.17686655237162e-08,0.802373158756137,1.147131991863,0.974,0.628,0.000375410320493755
"ARNT",3.24164125016492e-08,0.215902891434806,-4.05983586715569,0.128,0.638,0.000383064746531989
"LOC112532717",3.65029112218928e-08,0.6620294599018,5.50018721100947,0.333,0.011,0.000431354901909107
"JAG2",3.92141664985276e-08,0.791189307146754,1.76223828281587,0.923,0.426,0.000463393805513101
"LOC101750972",4.29231872461044e-08,0.692034915439171,2.37983069649938,0.436,0.043,0.000507223303687216
"HS3ST4",4.35124351305696e-08,0.670894708128751,5.36390529006853,0.359,0.021,0.000514186445937941
"MTPN",4.49189036767208e-08,0.787097654118931,2.06819957508221,0.872,0.404,0.000530806684747809
"YPEL5",4.88037001592235e-08,0.796099290780142,1.44039275372291,0.949,0.564,0.000576713324781544
"LOC101748751",5.24897083525412e-08,0.199809056192035,-1.85928260482387,0.718,0.936,0.000620270883601979
"XBP1",5.50082456994771e-08,0.797054009819967,1.6709443314699,0.923,0.649,0.000650032439430721
"TSPAN5",5.57062475367144e-08,0.79582651391162,1.73486198399734,0.949,0.596,0.000658280727141354
"NMNAT3",6.44364469380576e-08,0.668712493180578,4.13754262700492,0.359,0.021,0.000761445493467026
"EPB41",7.5714543444802e-08,0.774413529732679,1.7039895588494,0.821,0.33,0.000894718759887225
"SLC9A9",8.45577848785301e-08,0.20430987452264,-1.37188362086755,0.795,0.957,0.00099921934390959
"CALB2",9.53349908833189e-08,0.794599018003273,1.38672616189064,1,0.989,0.00112657358726818
"SLC4A4",9.67387927284574e-08,0.764320785597381,1.44097938689935,0.821,0.255,0.00114316231367218
"RPLP0",1.04497621217549e-07,0.793644298963448,1.07665531264637,1,0.915,0.00123484838992778
"THBS1",1.13343860217706e-07,0.733496999454446,2.06679017030928,0.615,0.149,0.00133938439619263
"RIMS2",1.24107078475233e-07,0.772640480087289,2.40028737469583,0.821,0.362,0.00146657334634183
"SETD7",1.54880806837982e-07,0.760092744135297,1.91935164909575,0.744,0.287,0.00183022649440444
"CD47",1.54929418719878e-07,0.749045280960175,1.87207104153381,0.692,0.223,0.0018308009410128
"TGFBRAP1",1.61699258252458e-07,0.755864702673213,1.66869766865529,0.744,0.255,0.00191080013476929
"LOC112530523",1.80878040765266e-07,0.648527004909984,7.79796629814342,0.308,0.011,0.00213743580772314
"ATP2B2",1.81060176665999e-07,0.772367703218767,1.71146666806797,0.821,0.404,0.00213958810766211
"LOC107049019",1.90557895554008e-07,0.648254228041462,5.55264057988812,0.308,0.011,0.00225182265176171
"ITGB1BP3",1.96805526905515e-07,0.787234042553192,0.801347970444883,1,0.936,0.00232565091144247
"NYX",2.02495084085042e-07,0.657665030005456,5.82734033691443,0.333,0.021,0.00239288440863294
"RDX",2.34825405524873e-07,0.779459901800327,1.70963322646843,0.897,0.553,0.00277493181708742
"DOCK3",2.54226562649051e-07,0.215630114566285,-2.424829920198,0.744,0.936,0.00300419529082384
"FAM174B",2.56205129930629e-07,0.708265139116203,2.78251125944789,0.513,0.106,0.00302757602039024
"SCN5A",2.57618922297717e-07,0.693944353518822,2.18375115630933,0.462,0.074,0.00304428280479212
"RPL12",2.59190806074946e-07,0.775777414075286,1.53630184307337,0.872,0.5,0.00306285775538764
"DRCC1",2.63335468936543e-07,0.229814511729405,-3.78017791259108,0.205,0.681,0.00311183523642312
"TFPI",2.88494637757455e-07,0.216857610474632,-1.48339877245448,0.769,0.947,0.00340914113437984
"NR0B1",3.25696948965546e-07,0.695308237861429,2.9410713358295,0.462,0.085,0.00384876084592585
"PHYH",3.51822634673813e-07,0.738679759956356,1.61523081510922,0.667,0.213,0.00415748807394045
"CCDC88C",4.0957583507073e-07,0.757501363884343,1.72699667202572,0.769,0.34,0.00483995764303082
"THAP4",4.14182127063137e-07,0.775641025641026,1.52700018238139,0.949,0.596,0.0048943901955051
"CA9",4.29880838209924e-07,0.70430987452264,1.88204087848155,0.513,0.106,0.00507990186512667
"NFKBIA",4.36898178680931e-07,0.66189307146754,3.35890075417024,0.359,0.032,0.00516282577747256
"C14H16orf45",4.4735407068787e-07,0.692989634478996,3.94274305680553,0.462,0.085,0.00528638305331855
"PLEKHB1",4.5029503871615e-07,0.225177304964539,-2.17956807683461,0.436,0.809,0.00532113647250875
"SLC25A32",4.66269013044504e-07,0.73772504091653,1.90894525789584,0.667,0.223,0.0055099009271469
"CG.16",5.00865789889168e-07,0.227223131478451,-2.39340611954092,0.462,0.766,0.00591873103912029
"MED27",5.05375619851115e-07,0.742771412984179,1.78110249018885,0.667,0.266,0.00597202369978063
"MDK",5.16676227798298e-07,0.731996726677578,2.07921568917132,0.641,0.202,0.00610556298389248
"RAB36",5.22224020930712e-07,0.775913802509547,1.49383439212589,0.949,0.734,0.00617112125533822
"NAV2",5.47269329222175e-07,0.759138025095472,1.24347710111851,0.821,0.372,0.00646708166341844
"KCNA4",5.74477891383369e-07,0.762411347517731,2.11807299380103,0.821,0.426,0.00678860524247728
"DPP6",6.13918888947814e-07,0.238952536824877,-3.27073876945051,0.231,0.66,0.00725467951069632
"MYO6",6.37396172301376e-07,0.774959083469722,0.682754997874522,1,0.989,0.00753211056808536
"EGR1",6.61235747916727e-07,0.758046917621386,2.32993933948206,0.821,0.383,0.00781382283313196
"NAALADL2",6.64523948280949e-07,0.67075831969449,4.4391116342577,0.385,0.053,0.00785267949683597
"FAM19A1",6.64638272481942e-07,0.25354609929078,-3.56759204958211,0.077,0.564,0.00785403046591911
"CRIP2",7.23463575188614e-07,0.770867430441899,1.34859194602264,0.974,0.628,0.00854916906800385
"ENOPH1",7.9518975405982e-07,0.737179487179487,1.8379174496128,0.692,0.245,0.00939675732372489
"SYDE2",8.15083906974136e-07,0.645117294053464,6.20537153521795,0.308,0.021,0.00963184652871336
"AKR1A1",8.31243296240868e-07,0.761183851609384,1.61406764508541,0.897,0.436,0.00982280203167834
"ANO5",8.35284000186036e-07,0.701582105837425,2.84968948534584,0.513,0.117,0.00987055103019839
"ANKRD28",9.67255058498837e-07,0.702809601745772,2.40632169914003,0.513,0.128,0.0114300530262808
"NFIA",1.01386878148491e-06,0.768548827059465,1.26419815724719,0.949,0.713,0.0119808873908072
"CHRNA1",1.04279436423128e-06,0.763638843426077,1.4261834552147,0.897,0.543,0.012322701002121
"PCDH8",1.10697102577578e-06,0.265957446808511,-5.10802389757316,0.051,0.511,0.0130810766115924
"MLF1",1.22217930384222e-06,0.767457719585379,1.13394220602927,0.974,0.798,0.0144424928335035
"ATP8B4",1.26345531002552e-06,0.715220949263502,0.417424819609081,0.615,0.16,0.0149302513985716
"GADL1",1.28086921068e-06,0.238952536824877,-2.9596065793974,0.385,0.745,0.0151360314626055
"GABRA2",1.33673654095288e-06,0.273458810692853,-5.42357915744028,0.026,0.479,0.0157962157044402
"KIAA0513",1.37934609185152e-06,0.721494817239498,1.94478847121574,0.615,0.202,0.0162997327674094
"VSIG10L",1.38849053769318e-06,0.729132569558101,2.72102552725695,0.615,0.255,0.0164077926839203
"RAB22A",1.39329279871953e-06,0.712356792144026,1.92046984049018,0.59,0.16,0.0164645410024687
"KCNK3",1.56442731422095e-06,0.691625750136388,2.52870655447295,0.487,0.106,0.018486837572149
"C2orf88",1.58308121062941e-06,0.680714675395526,2.72360366510099,0.436,0.085,0.0187072706660077
"SULF2",1.59768145207272e-06,0.72176759410802,1.83313726182532,0.615,0.213,0.0188798017191433
"JPH3",1.6196999685829e-06,0.615384615384615,9.92382266134336,0.231,0,0.0191399945287441
"IGFN1",1.6196999685829e-06,0.615384615384615,11.1579298817136,0.231,0,0.0191399945287441
"ATP2B1",1.64485680045779e-06,0.240180032733224,-2.11890581341203,0.359,0.798,0.0194372728110097
"CST3",1.77765834097489e-06,0.763775231860338,1.82524466817618,0.974,0.957,0.0210065886153002
"ADCYAP1",1.85170043585209e-06,0.279596290234588,-6.39614928436979,0.026,0.457,0.0218815440504641
"SPOCK3",1.92459651954438e-06,0.240180032733224,-2.49219115361439,0.462,0.819,0.0227429570714559
"OTOG",1.95663053389715e-06,0.23772504091653,-2.58760640102894,0.744,0.894,0.0231215030190627
"RPLP1",2.00752261926346e-06,0.762411347517731,1.22734131561473,0.974,0.968,0.0237228947918362
"KLF12",2.03225513300233e-06,0.721085651936716,1.77507756254535,0.641,0.213,0.0240151589066885
"LOC419390",2.10876922022497e-06,0.743726132024004,2.31280448363701,0.795,0.362,0.0249193258753985
"TMSB4X",2.22402967177412e-06,0.724631751227496,2.47282953906794,0.641,0.245,0.0262813586313547
"BTBD10",2.22472492840441e-06,0.734588106928532,2.36528985665452,0.692,0.309,0.0262895744789549
"CREG1",2.2284019995413e-06,0.245771958537916,-2.40793556205197,0.359,0.734,0.0263330264285796
"HTATIP2",2.29342177522653e-06,0.697899618112384,2.51077261938515,0.513,0.138,0.0271013651178519
"BPIFB2",2.3110275173194e-06,0.65139116202946,6.86785951356745,0.333,0.043,0.0273094121721633
"ARPC5",2.40866068433985e-06,0.75709219858156,1.68163427294296,0.949,0.606,0.028463143306844
"ADH5",2.44103238274101e-06,0.732542280414621,1.74527033682269,0.718,0.287,0.0288456796668505
"DCHS2",2.53616150958626e-06,0.685215493726132,2.46069627671133,0.462,0.106,0.0299698205587808
"CIB2",2.75572195321158e-06,0.673622476813966,4.49819576553198,0.41,0.085,0.0325643663211012
"MYO1C",2.84025513290005e-06,0.623567921440262,6.96406682561458,0.256,0.011,0.0335632949054799
"SKOR1",2.84061782190416e-06,0.623567921440262,6.02407413497886,0.256,0.011,0.0335675808014414
"SIKE1",2.91248271219862e-06,0.719176213857065,1.64594820023958,0.641,0.223,0.0344168082100511
"ADPRHL1",3.12532123928013e-06,0.749181669394435,1.7024750134878,0.897,0.479,0.0369319210845733
"C14orf132",3.22254794109509e-06,0.622885979268958,5.21449111202914,0.256,0.011,0.0380808490199207
"GHRHR.LR",3.27382907718965e-06,0.282051282051282,-7.50230283668521,0.051,0.468,0.0386868382051501
"TUBA1A",3.27909671310015e-06,0.756819421713039,0.948749915936673,1,0.883,0.0387490858587045
"LOC424401",3.53446674062034e-06,0.70594653573377,2.92898436645914,0.564,0.181,0.0417667934739105
"RPS2",3.57692974767393e-06,0.755591925804692,1.12285566633479,1,0.809,0.0422685788282629
"GPR78",3.63779171408886e-06,0.289143480632842,-10.1308922698066,0.026,0.436,0.042987784685388
"EIF4EBP1",3.63947496891467e-06,0.754091653027823,1.29838213249412,1,0.67,0.0430076757076647
"GSN",3.8023282550376e-06,0.671167484997272,3.71037144362108,0.41,0.085,0.0449321129897793
"MBD3",4.13213081460627e-06,0.62152209492635,2.01812486864767,0.256,0.011,0.0488293898362023
"KRT23",4.2532793813322e-06,0.639525368248772,4.36604817206798,0.308,0.032,0.0502610024492027
"STXBP5L",4.2562267908149e-06,0.263638843426077,-2.91664436543995,0.179,0.617,0.0502958319870597
"SCG2",4.3506794117621e-06,0.255455537370431,-2.30115751131004,0.282,0.713,0.0514119786087928
"UROD",4.38398130975486e-06,0.72190398254228,1.14181675106775,0.667,0.266,0.0518055071373732
"UCHL5",4.45043703887004e-06,0.746999454446263,1.04150799472779,0.897,0.521,0.0525908144883273
"FHL2",4.66504265804152e-06,0.646753955264594,3.71377647717199,0.333,0.043,0.0551268090900766
"LOC112530673",4.73786961335838e-06,0.248499727223131,-1.72108383007394,0.564,0.883,0.055987405221056
"DSEL",4.8461215972015e-06,0.287234042553192,-7.8967253061203,0.051,0.457,0.0572666189141301
"POU4F3.1",4.89720800768642e-06,0.736770321876705,1.44926824929387,0.769,0.404,0.0578703070268304
"C14H7ORF62",4.94434846598398e-06,0.660120021822149,3.27411892835762,0.385,0.064,0.0584273658225327
"GPD2",5.05265481302359e-06,0.638434260774686,5.96167759784099,0.308,0.032,0.0597072219254997
"AGPAT4",5.11390504805587e-06,0.25886524822695,-2.35827644304086,0.256,0.691,0.0604310159528763
"STK32A",5.70112020591914e-06,0.721631205673759,1.73393647809629,0.667,0.287,0.0673701374733464
"IFT57",6.07959666759844e-06,0.746863066012002,1.33805337070814,0.872,0.649,0.0718425938210108
"SS2",6.09074655214854e-06,0.263229678123295,-4.5531985057513,0.256,0.649,0.0719743520067394
"GLRB",6.09919729095458e-06,0.675531914893617,1.31213877799994,0.462,0.096,0.0720742143872103
"ANAPC15",6.26150243386369e-06,0.719448990725586,1.85569460239445,0.667,0.277,0.0739921742609673
"CACNA2D2",6.3320820181439e-06,0.262002182214948,-2.945574016693,0.282,0.67,0.0748262132084064
"PTBP1",6.53529550494396e-06,0.748908892525914,1.06441735828354,1,0.904,0.0772275869819228
"AKR1B10L2",6.68225291435055e-06,0.602564102564103,8.60903663570001,0.205,0,0.0789641826888805
"WBP4",6.97997079204547e-06,0.733224222585925,0.763715667092884,0.846,0.372,0.0824823148496013
"AK2",7.03032020522477e-06,0.737588652482269,0.812863095179497,0.923,0.415,0.0830772938651411
"CLRN1",7.10061356979371e-06,0.737452264048009,1.4827689881798,0.795,0.468,0.0839079505542523
"COX6C",7.53820697075036e-06,0.747272231314784,0.877924908160018,1,1,0.089078991773357
"AP1S2",7.54726111425352e-06,0.656983087834152,2.17475507005348,0.385,0.064,0.0891859845871338
"LOC428824",7.76259377623592e-06,0.298008728859793,-7.11559711727796,0.026,0.426,0.0917305706537799
"PCDH20",7.89372160985629e-06,0.254091653027823,-1.46382094778213,0.615,0.894,0.0932801082636718
"ZONADHL",7.98392663202637e-06,0.253409710856519,-1.00599407673138,0.949,0.979,0.0943460610106556
"NRF1",8.05250103028502e-06,0.696535733769776,1.9920941859941,0.538,0.181,0.0951564046748781
"HIPK2",8.18710389811531e-06,0.734724495362793,1.17739004818122,0.872,0.415,0.0967470067640286
"PCDH15",8.28311458667393e-06,0.734588106928532,0.836498092419159,0.821,0.436,0.0978815650707258
"CHURC1",8.49270658007332e-06,0.745635570103655,0.840708157642461,0.949,0.862,0.100358313656726
"MANF",8.5927019274556e-06,0.745499181669394,0.895117108004608,1,0.83,0.101539958676743
"PRSS35",8.68087612982087e-06,0.692171303873432,2.08456992862893,0.538,0.16,0.102581913226093
"FXYD6",8.8292071618934e-06,0.669939989088925,2.92688787858896,0.436,0.096,0.104334741032094
"CALM1",9.48981708078368e-06,0.744544462629569,0.69027930505953,1,1,0.112141168443621
"HSPA5",9.79676920635102e-06,0.743862520458265,1.70477880822632,1,0.809,0.11576842171145
"EPB41L1",1.03277357930926e-05,0.678259683578832,2.55688309288345,0.462,0.128,0.122042853866976
"TRPM1",1.11122882418806e-05,0.611020185488271,7.94725853792803,0.231,0.011,0.131313910154303
"CSRNP3",1.13675044181378e-05,0.734588106928532,1.24193578136411,0.897,0.479,0.134329799709134
"LHFPL3",1.18287269064072e-05,0.620294599018003,7.20329869715893,0.256,0.021,0.139780065853013
"MRVI1",1.18839225137422e-05,0.628887070376432,7.68422413209423,0.282,0.032,0.140432312344891
"RPS6KL1",1.25712555197337e-05,0.650027277686852,3.51280973220296,0.359,0.064,0.148554526476694
"PGK1",1.26085344701841e-05,0.25886524822695,-0.676127228509449,1,0.989,0.148995051834165
"ISL1",1.29595966429869e-05,0.61974904528096,7.90891493696744,0.256,0.021,0.153143553530176
"SINHCAF",1.31451285021669e-05,0.655755591925805,3.35098072397904,0.385,0.074,0.155335983510106
"KCNK5",1.3556055770211e-05,0.619476268412439,8.26354006967425,0.256,0.021,0.160191911036584
"SLC35G1",1.37512906466013e-05,0.278914348063284,-3.38421871623662,0.179,0.585,0.162499001570888
"CHRNA9",1.3843702517242e-05,0.262820512820513,-2.3148519517417,0.564,0.777,0.163591032646249
"RPL4",1.3958313000184e-05,0.739907255864703,0.730066017763216,1,0.957,0.164945384723174
"MRPL33",1.42152593421342e-05,0.738406983087834,1.0321750181325,0.949,0.713,0.167981719646
"LASP1",1.43661731230955e-05,0.701854882705947,1.59111472770275,0.615,0.223,0.16976506779562
"TOX",1.4680681276698e-05,0.703082378614293,1.19550775837281,0.615,0.234,0.17348161064674
"VAMP2",1.48202889338495e-05,0.286279323513366,-3.42379870722478,0.128,0.532,0.175131354331299
"ARHGAP17",1.49267654904089e-05,0.717539552645936,1.30165233036772,0.718,0.33,0.176389587800162
"SMPD3",1.49565680800231e-05,0.668030551009274,2.57914208603668,0.436,0.106,0.176741765001633
"DBX1",1.52024393150434e-05,0.635024549918167,3.25126472481813,0.308,0.043,0.179647225385868
