"","p_val","auc","avg_log2FC","pct.1","pct.2","p_val_adj"
"WASHC2C",0.379950111979678,0.451462765957447,-1.69664994753663,0.438,0.5,1
"USP8",0.380542227833351,0.44813829787234,-0.597042365224334,0.812,0.755,1
"SKIV2L2",0.380649689957315,0.547706117021277,0.520901812290492,0.5,0.436,1
"PARD3",0.380705206980421,0.457613031914894,-1.58875461242533,0.25,0.319,1
"COQ5",0.381122997610674,0.54438164893617,1.08418611521934,0.375,0.34,1
"MAD1L1",0.381162295235438,0.536901595744681,-0.738957441839902,0.281,0.181,1
"ZNF414",0.381178092034875,0.525598404255319,0.601894566455994,0.125,0.074,1
"CETN2",0.381228047660618,0.447972074468085,-0.469436519809617,0.844,0.862,1
"ABHD17A",0.381573256267186,0.537400265957447,1.74723392962003,0.25,0.202,1
"CERS4",0.381600158402354,0.540724734042553,0.81632994048991,0.312,0.255,1
"CTSC",0.38166526701412,0.447972074468085,-0.416375915455941,0.906,0.894,1
"NDUFB7",0.381761749422955,0.447972074468085,-0.514471415741241,1,0.926,1
"ATP5A1Z",0.381809617063297,0.447972074468085,-0.369494908211303,0.969,0.904,1
"NDUFS5",0.381827475367463,0.447972074468085,-0.540521373492482,0.969,0.926,1
"NDC1",0.382079884287487,0.461602393617021,-1.47905888621682,0.188,0.245,1
"TMX3",0.38252884509547,0.46376329787234,-2.88937790475792,0.156,0.213,1
"RRP15",0.383343563357661,0.541389627659574,0.306829710182763,0.344,0.266,1
"AIFM1",0.383444498762656,0.448969414893617,-0.594190340893126,0.75,0.66,1
"ATXN1L",0.384063054904584,0.531582446808511,0.767582575011836,0.188,0.128,1
"NUP210",0.384080389898862,0.531582446808511,0.762774780515812,0.188,0.128,1
"PTGR2",0.384586736944067,0.534906914893617,-1.19139165037364,0.25,0.16,1
"GMPPA",0.384795893184861,0.545711436170213,-0.28243693705631,0.5,0.362,1
"CMTM4",0.385471604219755,0.449135638297872,-1.08231715399323,0.656,0.702,1
"MLLT3",0.385488098732618,0.53656914893617,0.594836441683493,0.25,0.191,1
"PDE11A",0.38595904793765,0.462932180851064,-1.2196983686943,0.156,0.234,1
"COQ6",0.386238739279804,0.452460106382979,-0.532080646115323,0.406,0.489,1
"ATRN",0.386349803839106,0.45811170212766,-0.922925125943118,0.25,0.319,1
"TTLL12",0.386453426448829,0.448969414893617,-0.642824261042262,0.75,0.723,1
"LOC770165",0.386583983992037,0.531416223404255,1.16124642349811,0.188,0.128,1
"PICK1",0.386959418362024,0.453125,-0.388427279085544,0.375,0.468,1
"PHLDB2",0.387652942161317,0.463597074468085,-1.40383204457096,0.156,0.223,1
"PPM1H",0.38804228122438,0.455119680851064,-1.13168932903972,0.344,0.394,1
"C6H10orf107",0.388199018551784,0.528091755319149,1.00503168708768,0.156,0.096,1
"ZCCHC7",0.389153794639972,0.534574468085106,-1.27183501288259,0.25,0.16,1
"NAA10L",0.389226023458222,0.543882978723404,-0.278950002183622,0.438,0.33,1
"LRBA",0.389548651641463,0.548204787234043,-0.527112880403946,0.562,0.5,1
"AGPAT5",0.390251765316751,0.536735372340426,-0.375851584143665,0.281,0.191,1
"PPARD",0.390346893388283,0.459607712765957,-0.797531272684692,0.219,0.298,1
"RNF38",0.390571612345642,0.542220744680851,-0.613252835264186,0.406,0.287,1
"CRNKL1",0.393393957181428,0.550033244680851,-0.324679974707363,0.812,0.649,1
"REST",0.393745856443256,0.534242021276596,1.88229268506916,0.219,0.17,1
"RRM2B",0.394321452649318,0.537898936170213,-0.589032868010432,0.312,0.213,1
"HIBCH",0.394396428978263,0.451462765957447,-0.504785963954062,0.531,0.574,1
"IFT172",0.395227858710201,0.461269946808511,-1.99363515861364,0.219,0.266,1
"KCTD5",0.395859227668621,0.456117021276596,-1.38420359343055,0.344,0.383,1
"CLDN8",0.39593183536273,0.457280585106383,0.75597212169229,0.25,0.372,1
"BET1L",0.396259687624125,0.541722074468085,0.253248411899609,0.375,0.298,1
"BYSL",0.396740653078202,0.462765957446808,-1.70979072445491,0.188,0.245,1
"SASH1",0.396934295797938,0.524767287234043,-0.982545123952904,0.125,0.074,1
"CPNE3",0.396968525270555,0.52842420212766,2.74000236038896,0.156,0.106,1
"PARL",0.396973002274516,0.52842420212766,0.817623257511431,0.156,0.106,1
"PGRMC2",0.397034343492986,0.451296542553192,-0.622170340852984,0.531,0.617,1
"LRP11",0.397421105107805,0.457114361702128,-1.47619285027138,0.312,0.362,1
"SUFU",0.399358531180913,0.530585106382979,0.680119733761496,0.188,0.128,1
"CEP85",0.399358531180913,0.530585106382979,0.284007636790495,0.188,0.128,1
"LOC112531978",0.399593556683638,0.527426861702128,-1.15843868783181,0.156,0.096,1
"KLHL30",0.399595931577199,0.527426861702128,0.483271447175985,0.156,0.096,1
"TBC1D7",0.39991789146961,0.453457446808511,-0.792351131217798,0.5,0.479,1
"RBM41",0.400081986243649,0.531914893617021,-0.466679765076014,0.219,0.138,1
"FAM46A",0.40013794648699,0.524601063829787,0.493424988999242,0.125,0.074,1
"UFL1",0.400526317045642,0.543716755319149,-0.271036906719982,0.469,0.351,1
"LSG1",0.401926731319977,0.543051861702128,0.400078902622012,0.438,0.34,1
"PAIP2",0.402016478254644,0.45029920212766,-0.407795012927695,0.875,0.787,1
"IGFBP7",0.402560652857156,0.468251329787234,-4.88170626816173,0.125,0.17,1
